DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,LapNumber,TyreLife,Compound,Stint,Speed_ms,dt,Acceleration,jerk,speed_Delta,Braking_event,Throttle_zone,Speed_zone_all,Brake_Intensity,Braking_intensity_zone,Gear_Change,Engine_load,TB_overlap
55,201.0747223,41.664,10740.12916,304.9541664,8,99,0,0,pos,2678.679706,0.511793393,OnTrack,422,5622,89,8,8,MEDIUM,1,84.70949067,0.08,1.157407407,6.21E-06,0.333333333,FALSE,High,Extreme-high,0,None,0,1063272.787,FALSE
55,201.0686111,41.675,10741,305,8,99,0,0,car,2679.611944,0.511971508,OnTrack,418.515975,5614.050407,89.01991244,8,8,MEDIUM,1,84.72222222,0.011,1.157414141,0.000612182,0.0458336,FALSE,High,Extreme-high,0,None,0,1063359,FALSE
55,200.9191667,41.944,10757.33214,305,8,99,0,0,pos,2702.402461,0.516325906,OnTrack,344,5403,91,8,8,MEDIUM,1,84.72222222,0.269,0,-4.302654801,0,FALSE,High,Extreme-high,0,None,0,1064975.882,FALSE
55,200.9130556,41.955,10758,305,8,99,0,0,car,2703.334167,0.516503919,OnTrack,340.5382353,5388.763116,91.07775329,8,8,MEDIUM,1,84.72222222,0.011,0,0,0,FALSE,High,Extreme-high,0,None,0,1065042,FALSE
55,200.8191667,42.124,10768.14,305,8,99,0,0,pos,2717.649765,0.519239083,OnTrack,287,5137,92,8,8,MEDIUM,1,84.72222222,0.169,0,0,0,FALSE,High,Extreme-high,0,None,0,1066045.86,FALSE
55,200.8019444,42.155,10770,305,8,99,0,0,car,2720.278611,0.519741355,OnTrack,280.1851058,5102.181176,92.12618463,8,8,MEDIUM,1,84.72222222,0.031,0,0,0,FALSE,High,Extreme-high,0,None,0,1066230,FALSE
55,200.5111112,42.504,10799.08333,305.9694443,8,99,0,0,pos,2749.943272,0.525409139,OnTrack,264,4934,93,8,8,MEDIUM,1,84.9915123,0.349,0.771604797,2.210901996,0.969444267,FALSE,High,Extreme-high,0,None,0,1069109.249,FALSE
55,200.5019444,42.515,10800,306,8,99,0,0,car,2750.878611,0.525587847,OnTrack,263.8017179,4926.752121,93.02754196,8,8,MEDIUM,1,85,0.011,0.771609428,0.000420985,0.030555733,FALSE,High,Extreme-high,0,None,0,1069200,FALSE
55,200.3111112,42.744,10796.18333,306,8,99,0,0,pos,2770.343885,0.529306917,OnTrack,259,4730,93,8,8,MEDIUM,1,85,0.229,0,-3.369473483,0,FALSE,High,Extreme-high,0,None,0,1068822.15,FALSE
55,200.3019444,42.755,10796,306,8,99,0,0,car,2771.278611,0.529485508,OnTrack,259.0173527,4720.921607,92.90404063,8,8,MEDIUM,1,85,0.011,0,0,0,FALSE,High,Extreme-high,0,None,0,1068804,FALSE
55,200.1777778,42.904,10808.10624,306,8,99,0,0,pos,2783.942478,0.531905089,OnTrack,263,4598,91,8,8,MEDIUM,1,85,0.149,0,0,0,FALSE,High,Extreme-high,0,None,0,1070002.518,FALSE
55,200.1686111,42.915,10809,306,8,99,0,0,car,2784.878611,0.532083948,OnTrack,263.6378508,4587.0344,90.88742648,8,8,MEDIUM,1,85,0.011,0,0,0,FALSE,High,Extreme-high,0,None,0,1070091,FALSE
55,199.9686111,43.155,10811,307,8,99,0,0,car,2805.345278,0.535994347,OnTrack,286.7513494,4291.476654,90.02703649,8,8,MEDIUM,1,85.27777778,0.24,1.157407407,4.822530864,1,FALSE,High,Extreme-high,0,None,0,1070289,FALSE
55,199.9141667,43.204,10811,307,8,99,0,0,pos,2809.524542,0.536792845,OnTrack,291,4243,90,8,8,MEDIUM,1,85.27777778,0.049,0,-23.62055933,0,FALSE,High,Extreme-high,0,None,0,1070289,FALSE
55,199.7463889,43.355,10811,307,8,99,0,0,car,2822.400833,0.539253012,OnTrack,300.2577905,4145.927202,89.9899313,8,8,MEDIUM,1,85.27777778,0.151,0,0,0,FALSE,High,Extreme-high,0,None,0,1070289,FALSE
55,199.5394445,43.504,10809.1375,307,8,99,0,0,pos,2835.110997,0.541681439,OnTrack,314,4056,90,8,8,MEDIUM,1,85.27777778,0.149,0,0,0,FALSE,High,Extreme-high,0,None,0,1070104.613,FALSE
55,199.4130556,43.595,10808,307,8,99,0,0,car,2842.8675,0.54316341,OnTrack,329.6024231,3969.42914,89.9732913,8,8,MEDIUM,1,85.27777778,0.091,0,0,0,FALSE,High,Extreme-high,0,None,0,1069992,FALSE
55,199.0394446,43.864,10812.49269,306.4384136,8,99,0,0,pos,2865.742884,0.547534023,OnTrack,396,3649,90,8,8,MEDIUM,1,85.12178155,0.269,-0.579911638,-2.155805346,-0.56158643,FALSE,High,Extreme-high,0,None,0,1070436.776,FALSE
55,198.7477778,44.074,10816,306,8,99,0,0,car,2883.5825,0.550942492,OnTrack,446.9738383,3473.684309,90.59621018,8,8,MEDIUM,1,85,0.21,-0.579912129,-2.34E-06,-0.43841357,FALSE,High,Extreme-high,0,None,0,1070784,FALSE
55,198.4191668,44.243,10806.49375,306,8,99,0,0,pos,2897.9464,0.553686885,OnTrack,486,3365,91,8,8,MEDIUM,1,85,0.169,0,3.431432718,0,FALSE,High,Extreme-high,0,None,0,1069842.882,FALSE
55,198.1255556,44.394,10798,306,8,99,0,0,car,2910.7825,0.556139373,OnTrack,519.3473822,3277.049133,91.00787334,8,8,MEDIUM,1,85,0.151,0,0,0,FALSE,High,Extreme-high,0,None,0,1069002,FALSE
55,197.3477778,44.674,10786,306,8,99,0,0,car,2934.5825,0.560686644,OnTrack,589.1879329,3110.323645,90.9742646,8,8,MEDIUM,1,85,0.28,0,0,0,FALSE,High,Extreme-high,0,None,0,1067814,FALSE
55,197.320278,44.683,10785.925,306,8,99,0,0,pos,2935.347488,0.560832804,OnTrack,592,3104,91,8,8,MEDIUM,1,85,0.009,0,0,0,FALSE,High,Extreme-high,0,None,0,1067806.575,FALSE
55,196.6144444,44.914,10784,306,8,99,0,0,car,2954.9825,0.564584305,OnTrack,674.6048664,2925.082576,91.97812808,8,8,MEDIUM,1,85,0.231,0,0,0,FALSE,High,Extreme-high,0,None,0,1067616,FALSE
55,196.5844447,44.923,10784.45,306,8,99,0,0,pos,2955.747501,0.564730468,OnTrack,678,2918,92,8,8,MEDIUM,1,85,0.009,0,0,0,FALSE,High,Extreme-high,0,None,0,1067660.55,FALSE
55,196.0511113,45.083,10792.45,306,8,99,0,0,pos,2969.347641,0.567328935,OnTrack,738,2796,92,8,8,MEDIUM,1,85,0.16,0,0,0,FALSE,High,Extreme-high,0,None,0,1068452.55,FALSE
55,195.8144444,45.154,10796,306,8,99,0,0,car,2975.3825,0.568481966,OnTrack,762.697259,2747.189984,91.75508799,8,8,MEDIUM,1,85,0.071,0,0,0,FALSE,High,Extreme-high,0,None,0,1068804,FALSE
55,195.1572225,45.323,10805.295,306,8,99,0,0,pos,2989.74704,0.571226481,OnTrack,835,2617,91,8,8,MEDIUM,1,85,0.169,0,0,0,FALSE,High,Extreme-high,0,None,0,1069724.205,FALSE
55,195.0366667,45.354,10807,306,8,99,0,0,car,2992.3825,0.571730017,OnTrack,855.1536045,2583.730545,90.94393918,8,8,MEDIUM,1,85,0.031,0,0,0,FALSE,High,Extreme-high,0,None,0,1069893,FALSE
55,193.2527785,45.523,10775.73501,306,8,99,0,0,pos,3006.754427,0.574475943,OnTrack,979,2387,91,8,8,MEDIUM,1,85,0.169,0,0,0,FALSE,High,Extreme-high,0,None,0,1066797.766,FALSE
55,190.8144444,45.754,10733,306,8,99,0,0,car,3026.3825,0.578226118,OnTrack,1046.866493,2289.488646,91.07948822,8,8,MEDIUM,1,85,0.231,0,0,0,FALSE,High,Extreme-high,0,None,0,1062567,FALSE
55,189.8369454,45.823,10730.4125,305.5687504,8,99,0,0,pos,3032.233564,0.579344033,OnTrack,1074,2257,91,8,8,MEDIUM,1,84.88020844,0.069,-1.736109501,-25.16100726,-0.4312496,FALSE,High,Extreme-high,0,None,0,1062310.838,FALSE
55,188.5477778,45.914,10727,305,8,99,0,0,car,3039.938056,0.580816067,OnTrack,1127.268901,2193.764529,90.79218246,8,8,MEDIUM,1,84.72222222,0.091,-1.736112332,-3.11E-05,-0.5687504,FALSE,High,Extreme-high,0,None,0,1061973,FALSE
55,183.8444457,46.163,10694.00751,303.7550003,8,99,0,0,pos,3060.923673,0.584825617,OnTrack,1311,1980,90,8,8,MEDIUM,1,84.37638898,0.249,-1.388888532,1.394473093,-1.24499968,FALSE,High,Extreme-high,0,None,0,1058706.743,FALSE
55,180.9922222,46.314,10674,303,8,99,0,0,car,3073.604722,0.587248482,OnTrack,1371.741789,1916.394816,89.83740854,8,8,MEDIUM,1,84.16666667,0.151,-1.388889478,-6.26E-06,-0.75500032,FALSE,High,Extreme-high,0,None,0,1056726,FALSE
55,179.0638903,46.403,10651.75002,302.5954548,8,99,0,0,pos,3081.06882,0.588674586,OnTrack,1407,1882,90,8,8,MEDIUM,1,84.05429301,0.089,-1.262625355,1.41869801,-0.404545164,FALSE,High,Extreme-high,0,None,0,1054523.252,FALSE
55,171.6972236,46.743,10566.75002,301.0500003,8,99,0,0,pos,3109.478945,0.594102676,OnTrack,1612,1683,92,8,8,MEDIUM,1,83.62500008,0.34,-1.262626263,-2.67E-06,-1.545454545,FALSE,High,Extreme-high,0,None,0,1046108.252,FALSE
55,171.4588889,46.754,10564,301,8,99,0,0,car,3110.393611,0.594277433,OnTrack,1618.998504,1676.387627,92.02786756,8,8,MEDIUM,1,83.61111111,0.011,-1.262633609,-0.000667835,-0.050000291,FALSE,High,Extreme-high,0,None,0,1045836,FALSE
55,165.7872237,47.003,10521.04751,299.1325005,8,99,0,0,pos,3131.019079,0.598218173,OnTrack,1785,1525,92,8,8,MEDIUM,1,83.09236124,0.249,-2.083332798,-3.295980679,-1.86749952,FALSE,High,Extreme-high,0,None,0,1041583.704,FALSE
55,162.3477778,47.154,10495,298,8,99,0,0,car,3143.504722,0.600603702,OnTrack,1918.950667,1409.186736,92.41595162,8,8,MEDIUM,1,82.77777778,0.151,-2.083334216,-9.39E-06,-1.13250048,FALSE,High,Extreme-high,0,None,0,1039005,FALSE
55,158.4983348,47.323,10473.17084,298,8,99,0,0,pos,3157.491761,0.603276091,OnTrack,2062,1288,93,8,8,MEDIUM,1,82.77777778,0.169,0,12.3274214,0,FALSE,High,Extreme-high,0,None,0,1036843.913,FALSE
55,156.8811111,47.394,10464,298,8,99,0,0,car,3163.371389,0.604399464,OnTrack,2105.175891,1251.864604,93.11073906,8,8,MEDIUM,1,82.77777778,0.071,0,0,0,FALSE,High,Extreme-high,0,None,0,1035936,FALSE
55,152.6033333,47.594,10177,296,8,91,0,0,car,3179.815833,0.607541369,OnTrack,2179.552293,1191.697266,93.03476567,8,8,MEDIUM,1,82.22222222,0.2,-2.777777778,-13.88888889,-2,FALSE,High,Extreme-high,0,None,0,926107,FALSE
55,150.561668,47.744,10254.10275,286.1869223,8,48.47666332,0,0,pos,3191.585116,0.609790029,OnTrack,2253,1135,93,8,8,MEDIUM,1,79.49636731,0.15,-18.1723661,-102.6305888,-9.813077695,FALSE,Medium,High,0,None,0,497084.6868,FALSE
55,148.9283343,47.864,10315.78501,278.3364535,8,14.45796495,0,0,pos,3200.604745,0.611513336,OnTrack,2334,1073,93,8,8,MEDIUM,1,77.31568151,0.12,-18.17238161,-0.000129226,-7.850468855,FALSE,Low,High,0,None,0,149145.2581,FALSE
55,148.2341667,47.915,10342,275,8,0,1,0,car,3204.336667,0.612226364,OnTrack,2365.271888,1049.259908,92.85155208,8,8,MEDIUM,1,76.38888889,0.051,-18.17240441,-0.000447148,-3.33645345,TRUE,Low,High,18.17240441,Mid,0,0,FALSE
55,146.2913894,48.184,10674.40706,250.9821486,8,0,1,0,pos,3223.047943,0.615801374,OnTrack,2512,948,91,8,8,MEDIUM,1,69.71726349,0.269,-24.8015814,-24.64378062,-24.01785143,FALSE,Low,High,0,Mid,0,0,FALSE
55,146.2119444,48.195,10688,250,7,0,1,0,car,3223.781111,0.615941454,OnTrack,2519.648684,943.4701907,90.93686589,8,8,MEDIUM,1,69.44444444,0.011,-24.8017316,-0.013654626,-0.982148571,FALSE,Low,High,0,Mid,-1,0,FALSE
55,145.893889,48.424,10483.53577,235.2785755,7,0,1,0,pos,3238.575386,0.618768075,OnTrack,2694,848,90,8,8,MEDIUM,1,65.35515987,0.229,-17.85713787,30.32573684,-14.72142446,FALSE,Low,High,0,Mid,0,0,FALSE
55,145.8230556,48.475,10438,232,6,0,1,0,car,3241.825556,0.619389059,OnTrack,2722.408505,833.1276985,89.82939705,8,8,MEDIUM,1,64.44444444,0.051,-17.85716527,-0.000537247,-3.278575543,FALSE,Low,High,0,Mid,-1,0,FALSE
55,145.6563889,48.675,10090,228,6,1,0,0,car,3254.492222,0.621809175,OnTrack,2787.362668,804.0659545,89.23395111,8,8,MEDIUM,1,63.33333333,0.2,-5.555555556,61.50804855,-4,FALSE,Low,High,0,Low,0,10090,FALSE
55,145.9874999,48.824,10073.23751,223.343752,6,18.2281176,0,0,pos,3263.597545,0.623548854,OnTrack,2877,799,89,8,8,MEDIUM,1,62.03993111,0.149,-8.680551827,-20.97312934,-4.656248,FALSE,Low,High,0,None,0,183616.1579,FALSE
55,146.3675,48.995,10054,218,6,38,0,0,car,3273.87,0.625511528,OnTrack,3059.829434,802.7738315,89.00123393,8,8,MEDIUM,1,60.55555556,0.171,-8.680558804,-4.08E-05,-5.343752,FALSE,Medium,High,0,None,0,382052,FALSE
55,146.5974998,49.064,10076.85623,218,6,52.6624864,0,0,pos,3278.039615,0.626308182,OnTrack,3116,805,89,8,8,MEDIUM,1,60.55555556,0.069,0,125.8052001,0,FALSE,Medium,High,0,None,0,530672.3041,FALSE
55,146.9008333,49.155,10107,218,6,72,0,0,car,3283.558889,0.627362705,OnTrack,3153.167929,807.4271715,88.95410215,8,8,MEDIUM,1,60.55555556,0.091,0,0,0,FALSE,High,High,0,None,0,727704,FALSE
55,147.4388887,49.304,10126.86666,219.2416661,6,78.82916373,0,0,pos,3292.640707,0.629097893,OnTrack,3180,813,89,8,8,MEDIUM,1,60.90046281,0.149,2.314813821,15.53566323,1.241666133,FALSE,High,High,0,None,0,798292.4299,FALSE
55,147.7675,49.395,10139,220,6,83,0,0,car,3298.225556,0.630164945,OnTrack,3224.892014,819.8586715,89.30192888,8,8,MEDIUM,1,61.11111111,0.091,2.314816443,2.88E-05,0.758333867,FALSE,High,High,0,None,0,841537,FALSE
55,148.4499998,49.584,10259.95996,222.834999,6,98.11999488,0,0,pos,3309.929873,0.632401193,OnTrack,3353,838,90,8,8,MEDIUM,1,61.89861084,0.189,4.166665256,9.798141867,2.83499904,FALSE,High,High,0,None,0,1006707.219,FALSE
55,148.4897222,49.595,10267,223,6,99,0,0,car,3310.614444,0.632531988,OnTrack,3359.42165,838.9177952,90.00465673,8,8,MEDIUM,1,61.94444444,0.011,4.166690909,0.002332124,0.16500096,FALSE,High,High,0,None,0,1016433,FALSE
55,149.1563889,49.755,10364,225,6,99,0,0,car,3320.614444,0.634442606,OnTrack,3447.992576,850.7687612,89.87742999,8,8,MEDIUM,1,62.5,0.16,3.472222222,-4.340429293,2,FALSE,High,High,0,None,0,1026036,FALSE
55,149.277222,49.784,10376.17997,225.434999,6,96.53500544,0,0,pos,3322.438555,0.634791124,OnTrack,3470,853,90,8,8,MEDIUM,1,62.62083307,0.029,4.166657471,23.94604307,0.43499904,FALSE,High,High,0,None,0,1001664.59,FALSE
55,149.9897222,49.955,10448,228,6,82,0,0,car,3333.281111,0.636862723,OnTrack,3644.299565,866.4976367,91.7771682,8,8,MEDIUM,1,63.33333333,0.171,4.166668226,6.29E-05,2.56500096,FALSE,High,High,0,None,0,856736,FALSE
55,150.1105553,49.984,10441.47501,228.434999,6,78.375008,0,0,pos,3335.13679,0.637217272,OnTrack,3673,868,92,8,8,MEDIUM,1,63.4541664,0.029,4.166657471,-0.000370857,0.43499904,FALSE,High,High,0,None,0,818350.6878,FALSE
55,150.8230556,50.155,10403,231,6,57,0,0,car,3346.114444,0.639314683,OnTrack,3811.281536,869.6207192,92.05858214,8,8,MEDIUM,1,64.16666667,0.171,4.166668226,6.29E-05,2.56500096,FALSE,Medium,High,0,None,0,592971,FALSE
55,151.8008333,50.315,10492,228,6,59,0,0,car,3356.247778,0.641250776,OnTrack,3901.871047,863.897689,91.15248165,8,8,MEDIUM,1,63.33333333,0.16,-5.208333333,-58.59375975,-3,FALSE,Medium,High,0,None,0,619028,FALSE
55,152.1547217,50.364,10509.74371,228.13649,6,61.86629101,0,0,pos,3359.348949,0.641843291,OnTrack,3925,862,91,8,8,MEDIUM,1,63.37124724,0.049,0.773753107,122.0833967,0.136490048,FALSE,Medium,High,0,None,0,650198.8626,FALSE
55,154.3936111,50.674,10622,229,6,80,0,0,car,3379.084167,0.645613937,OnTrack,4037.661693,843.2501658,91.49880735,8,8,MEDIUM,1,63.61111111,0.31,0.773754437,4.29E-06,0.863509952,FALSE,High,High,0,None,0,849760,FALSE
55,154.8727773,50.743,10638.38748,230.2937488,6,88.1937424,0,0,pos,3383.525144,0.646462439,OnTrack,4071,832,92,8,8,MEDIUM,1,63.97048578,0.069,5.208328502,64.26918935,1.2937488,FALSE,High,High,0,None,0,938239.2054,FALSE
55,155.5047222,50.834,10660,232,6,99,0,0,car,3389.395278,0.647583997,OnTrack,4124.448703,811.5652014,92.89219284,8,8,MEDIUM,1,64.44444444,0.091,5.208336996,9.33E-05,1.7062512,FALSE,High,High,0,None,0,1055340,FALSE
55,156.291944,50.943,10730.16871,232,6,99,0,0,pos,3396.41627,0.64892544,OnTrack,4193,781,94,8,8,MEDIUM,1,64.44444444,0.109,0,-47.78290822,0,FALSE,High,High,0,None,0,1062286.702,FALSE
55,156.6602778,50.994,10763,232,6,99,0,0,car,3399.706389,0.649554056,OnTrack,4222.538188,765.4238012,94.39853712,8,8,MEDIUM,1,64.44444444,0.051,0,0,0,FALSE,High,High,0,None,0,1065537,FALSE
55,158.4413884,51.223,10762.04583,233.9083328,6,99,0,0,pos,3414.58474,0.652396741,OnTrack,4342,685,95,8,8,MEDIUM,1,64.97453689,0.229,2.314814168,10.10835881,1.9083328,FALSE,High,High,0,None,0,1065442.538,FALSE
55,158.5269444,51.234,10762,234,6,99,0,0,car,3415.306389,0.652534621,OnTrack,4347.71841,680.6656716,94.96237012,8,8,MEDIUM,1,65,0.011,2.314828283,0.001283177,0.0916672,FALSE,High,High,0,None,0,1065438,FALSE
55,159.794444,51.403,10903.83923,237.017856,6,99.6035712,0,0,pos,3426.486667,0.654670745,OnTrack,4436,610,94,8,8,MEDIUM,1,65.83829333,0.169,4.960315582,15.653771,3.017856,FALSE,High,High,0,None,0,1086061.327,FALSE
55,160.6269444,51.514,10997,239,6,100,0,0,car,3433.895278,0.656086247,OnTrack,4492.505254,562.6753019,93.953386,8,8,MEDIUM,1,66.38888889,0.111,4.96032032,4.27E-05,1.982144,FALSE,High,High,0,None,0,1099700,FALSE
55,160.9808329,51.563,11046.48994,239.734999,6,100,0,0,pos,3437.176631,0.656713189,OnTrack,4518,541,94,8,8,MEDIUM,1,66.59305529,0.049,4.166661224,-16.1971244,0.73499904,FALSE,High,High,0,None,0,1104648.994,FALSE
55,162.0713889,51.714,11199,242,6,100,0,0,car,3447.339722,0.658654967,OnTrack,4599.307959,471.0629669,94.01717686,8,8,MEDIUM,1,67.22222222,0.151,4.166668433,4.77E-05,2.26500096,FALSE,High,High,0,None,0,1119900,FALSE
55,162.1338884,51.723,11202.43123,242.1687488,6,99.9437504,0,0,pos,3447.948647,0.65877131,OnTrack,4604,467,94,8,8,MEDIUM,1,67.26909689,0.009,5.208296296,115.7364293,0.1687488,FALSE,High,High,0,None,0,1119612.99,FALSE
55,163.1825,51.874,11260,245,6,99,0,0,car,3458.228611,0.660735418,OnTrack,4678.929095,401.8285321,93.34669009,8,8,MEDIUM,1,68.05555556,0.151,5.208335541,0.000259898,2.8312512,FALSE,High,High,0,None,0,1114740,FALSE
55,163.6233329,51.943,11296.56997,246.3799987,6,99,0,0,pos,3462.976615,0.66164258,OnTrack,4716,370,93,8,8,MEDIUM,1,68.43888853,0.069,5.555550403,5.032099445,1.37999872,FALSE,High,High,0,None,0,1118360.427,FALSE
55,164.4602778,52.074,11366,249,6,99,0,0,car,3472.061944,0.66337844,OnTrack,4797.059512,301.6718809,92.45992041,8,8,MEDIUM,1,69.16666667,0.131,5.55555827,6.01E-05,2.62000128,FALSE,High,High,0,None,0,1125234,FALSE
55,165.6152774,52.263,11482.54996,251.3624992,6,99,0,0,pos,3485.266496,0.665901325,OnTrack,4923,197,92,8,8,MEDIUM,1,69.82291644,0.189,3.472221046,-11.02294827,2.3624992,FALSE,High,High,0,None,0,1136772.446,FALSE
55,165.9269444,52.314,11514,252,6,99,0,0,car,3488.861944,0.666588278,OnTrack,4954.625064,170.7634379,91.95294324,8,8,MEDIUM,1,70,0.051,3.47222658,0.000108492,0.6375008,FALSE,High,High,0,None,0,1139886,FALSE
55,167.8269444,52.674,11771,258,6,100,0,0,car,3514.661944,0.671517673,OnTrack,5148.752329,9.561164245,92.01364003,8,8,MEDIUM,1,71.66666667,0.36,4.62962963,3.215008473,6,FALSE,High,High,0,None,0,1177100,FALSE
55,167.8719441,52.683,11740.67522,258.0999993,6,99.97500018,0,0,pos,3515.313355,0.671642133,OnTrack,5153,6,92,8,8,MEDIUM,1,71.69444425,0.009,3.086397805,-171.4702027,0.099999289,FALSE,High,High,0,None,0,1173774.007,FALSE
55,169.6269444,53.034,10558,262,6,99,0,0,car,3540.861944,0.676523492,OnTrack,5307.66899,-125.2994589,91.01183511,8,8,MEDIUM,1,72.77777778,0.351,3.086420316,6.41E-05,3.900000711,FALSE,High,High,0,None,0,1045242,FALSE
55,169.6694441,53.043,10558.95624,262.0562496,6,99,0,0,pos,3541.518222,0.676648882,OnTrack,5312,-129,91,8,8,MEDIUM,1,72.79340267,0.009,1.736098765,-150.0357278,0.0562496,FALSE,High,High,0,None,0,1045336.668,FALSE
55,170.3825,53.194,10575,263,6,99,0,0,car,3552.550833,0.678756793,OnTrack,5390.002777,-195.7213074,90.99022651,8,8,MEDIUM,1,73.05555556,0.151,1.736111847,8.66E-05,0.9437504,FALSE,High,High,0,None,0,1046925,FALSE
55,170.4199997,53.203,10580.62496,263.1499989,6,99,0,0,pos,3553.212199,0.678883154,OnTrack,5395,-200,91,8,8,MEDIUM,1,73.09722193,0.009,4.629596708,321.4983179,0.149998933,FALSE,High,High,0,None,0,1047481.871,FALSE
55,171.3825,53.434,10725,267,7,99,0,0,car,3570.350833,0.682157693,OnTrack,5535.688052,-320.5642151,91.60773636,8,8,MEDIUM,1,74.16666667,0.231,4.629630912,0.000148071,3.850001067,FALSE,High,High,0,None,1,1061775,FALSE
55,171.8483331,53.563,10817.7187,269.4187488,7,99,0,0,pos,3580.018481,0.684004811,OnTrack,5609,-383,92,8,8,MEDIUM,1,74.83854133,0.129,5.208330749,4.486045248,2.4187488,FALSE,High,High,0,None,0,1070954.152,FALSE
55,171.9602778,53.594,10840,270,7,99,0,0,car,3582.350833,0.684450435,OnTrack,5624.899856,-396.455575,92.0817409,8,8,MEDIUM,1,75,0.031,5.208344086,0.000430215,0.5812512,FALSE,High,High,0,None,0,1073160,FALSE
55,173.0269444,53.914,10913,273,7,99,0,0,car,3606.6175,0.689086868,OnTrack,5785.331956,-537.9572388,92.88092819,8,8,MEDIUM,1,75.83333333,0.32,2.604166667,-8.138054435,3,FALSE,High,High,0,None,0,1080387,FALSE
55,173.1155554,53.943,10926.56783,273.3107136,7,99,0,0,pos,3608.830869,0.689509758,OnTrack,5807,-559,93,8,8,MEDIUM,1,75.91964267,0.029,2.976183908,12.82818074,0.3107136,FALSE,High,High,0,None,0,1081730.215,FALSE
55,173.7297218,54.144,11020.60708,275.4642843,7,99,0,0,pos,3624.233557,0.692452624,OnTrack,5979,-732,94,8,8,MEDIUM,1,76.51785676,0.201,2.976189529,2.80E-05,2.153570743,FALSE,High,High,0,None,0,1091040.101,FALSE
55,173.8825,54.194,11044,276,7,99,0,0,car,3628.084167,0.693188328,OnTrack,6009.681173,-763.9145044,94.19877374,8,8,MEDIUM,1,76.66666667,0.05,2.976198095,0.000171334,0.535715657,FALSE,High,High,0,None,0,1093356,FALSE
55,174.6880554,54.484,11141.57007,278.7102797,7,99.90342657,0,0,pos,3650.553304,0.697481322,OnTrack,6100,-871,95,8,8,MEDIUM,1,77.41952214,0.29,2.59605337,-1.310843881,2.710279718,FALSE,High,High,0,None,0,1113081.027,FALSE
55,174.7741667,54.515,11152,279,7,100,0,0,car,3652.961667,0.697941468,OnTrack,6111.506064,-885.8640645,95.10807457,8,8,MEDIUM,1,77.5,0.031,2.596059875,0.000209853,0.289720282,FALSE,High,High,0,None,0,1115200,FALSE
55,175.3297222,54.715,11229,280,7,100,0,0,car,3668.517222,0.700913541,OnTrack,6203.677199,-1007.292197,95.879992,8,8,MEDIUM,1,77.77777778,0.2,1.388888889,-6.035854931,1,FALSE,High,High,0,None,0,1122900,FALSE
55,175.5213887,54.784,11246.68123,280.4312496,7,100,0,0,pos,3673.8959,0.701941201,OnTrack,6235,-1051,96,8,8,MEDIUM,1,77.89756933,0.069,1.736109501,5.032182781,0.4312496,FALSE,High,High,0,None,0,1124668.123,FALSE
55,175.7741667,54.875,11270,281,7,100,0,0,car,3681.006111,0.703299691,OnTrack,6273.34507,-1107.258662,95.98541327,8,8,MEDIUM,1,78.05555556,0.091,1.736112332,3.11E-05,0.5687504,FALSE,High,High,0,None,0,1127000,FALSE
55,175.9274999,54.944,11295.01248,281.5749995,7,100,0,0,pos,3686.415613,0.70433324,OnTrack,6304,-1155,96,8,8,MEDIUM,1,78.21527763,0.069,2.314812668,8.386961386,0.574999467,FALSE,High,High,0,None,0,1129501.248,FALSE
55,176.3075,55.115,11357,283,7,100,0,0,car,3699.872778,0.70690439,OnTrack,6396.127125,-1308.506225,96.5761375,8,8,MEDIUM,1,78.61111111,0.171,2.314815681,1.76E-05,1.425000533,FALSE,High,High,0,None,0,1135700,FALSE
55,176.5194443,55.224,11365.71999,283.5449997,7,100,0,0,pos,3708.466992,0.708546416,OnTrack,6448,-1399,97,8,8,MEDIUM,1,78.76249991,0.109,1.388888073,-8.494748695,0.54499968,FALSE,High,High,0,None,0,1136571.999,FALSE
55,176.6963889,55.315,11373,284,7,100,0,0,car,3715.650556,0.709918921,OnTrack,6479.101861,-1455.735985,97.23917628,8,8,MEDIUM,1,78.88888889,0.091,1.388889866,1.97E-05,0.45500032,FALSE,High,High,0,None,0,1137300,FALSE
55,177.0780554,55.544,11423.57082,284.9541664,7,100,0,0,pos,3733.77636,0.71338207,OnTrack,6533,-1568,98,8,8,MEDIUM,1,79.15393511,0.229,1.157407084,-1.010841842,0.9541664,FALSE,High,High,0,None,0,1142357.082,FALSE
55,177.0963889,55.555,11426,285,7,100,0,0,car,3734.650556,0.713549095,OnTrack,6536.151981,-1574.924899,98.07837764,8,8,MEDIUM,1,79.16666667,0.011,1.157414141,0.000641589,0.0458336,FALSE,High,High,0,None,0,1142600,FALSE
55,177.2297222,55.715,11487,287,7,100,0,0,car,3747.406111,0.715986195,OnTrack,6588.664042,-1692.575474,99.58362408,8,8,MEDIUM,1,79.72222222,0.16,3.472222222,14.46755051,2,FALSE,High,High,0,None,0,1148700,FALSE
55,177.2488889,55.784,11494.24499,287.3449997,7,100,0,0,pos,3752.923113,0.717040283,OnTrack,6610,-1742,100,8,8,MEDIUM,1,79.81805547,0.069,1.388887601,-30.19325539,0.34499968,FALSE,High,High,0,None,0,1149424.499,FALSE
